date_seen,store,label,bale_weight_lbs,
8/1/18,179,118,989,
8/1/18,179,119,877,
8/1/18,179,120,825,
8/1/18,181,302,1064,
8/1/18,181,303,1043,
8/1/18,181,304,950,
8/1/18,181,305,1006,
8/1/18,43,138,1003,
8/1/18,43,139,1007,
8/1/18,44,261,956,
8/1/18,44,262,997,
8/1/18,183,452,940,
8/1/18,183,453,910,
8/1/18,183,454,843,
8/1/18,185,185,200,
8/1/18,185,186,1140,
8/1/18,185,187,1061,
8/1/18,45,420,1008,
8/1/18,45,421,960,
8/1/18,186,320,1012,
8/1/18,189,82,987,
8/1/18,189,83,976,
8/1/18,189,88,1024,
8/1/18,189,89,986,
8/1/18,189,90,987,
8/1/18,46,86,701,
8/1/18,46,87,692,
8/1/18,46,89,776,
8/1/18,7,333,878,
8/1/18,7,334,851,
8/1/18,7,335,949,
8/1/18,7,336,928,
8/1/18,7,337,903,
8/1/18,7,338,893,
8/1/18,7,339,934,
8/1/18,7,340,890,
8/1/18,48,154,972,
8/1/18,48,155,1051,
8/1/18,50,179,944,
8/1/18,50,180,944,
8/1/18,50,181,968,
8/1/18,50,182,944,
8/1/18,50,183,1004,
8/1/18,50,186,1096,
8/1/18,50,187,904,
8/1/18,50,190,936,
8/1/18,50,191,977,
8/1/18,51,162,1053,
8/1/18,51,163,1046,
8/1/18,53,132,763,
8/1/18,53,133,953,
8/1/18,53,134,985,
8/1/18,53,135,983,
8/1/18,53,136,789,
8/1/18,54,436,1081,
8/1/18,54,442,1014,
8/1/18,54,443,921,
8/1/18,54,445,1098,
8/1/18,212,338,1085,
8/1/18,212,339,957,
8/1/18,187,223,944,
8/1/18,187,224,653,
8/1/18,187,231,944,
8/1/18,187,232,953,
8/1/18,8,60,1057,
8/1/18,57,159,985,
8/1/18,57,160,953,
8/1/18,57,162,946,
8/1/18,57,163,894,
8/1/18,57,164,894,
8/1/18,57,165,985,
8/2/18,10,387,919,
8/2/18,10,388,985,
8/2/18,11,412,843,
8/2/18,11,413,897,
8/2/18,11,414,1020,
8/2/18,11,415,947,
8/2/18,11,416,972,
8/2/18,11,417,1047,
8/2/18,11,418,1032,
8/2/18,12,33,962,
8/2/18,12,34,1053,
8/2/18,12,35,962,
8/2/18,12,36,959,
8/2/18,13,467,770,
8/2/18,13,472,973,
8/2/18,13,473,929,
8/2/18,14,381,837,
8/2/18,16,224,921,
8/2/18,16,226,914,
8/2/18,16,227,970,
8/2/18,16,244,1092,
8/2/18,16,245,921,
8/2/18,18,77,845,
8/2/18,18,82,998,
8/2/18,190,255,542,
8/2/18,190,256,1027,
8/2/18,190,257,998,
8/2/18,190,258,954,
8/2/18,190,259,946,
8/2/18,192,135,1027,
8/2/18,194,261,324,
8/2/18,194,262,454,
8/2/18,196,88,1063,
8/2/18,196,89,1120,
8/2/18,200,392,994,
8/2/18,201,54,1289,
8/2/18,201,55,985,
8/2/18,201,56,970,
8/2/18,204,21,851,
8/2/18,198,163,581,
8/2/18,199,203,527,
8/2/18,202,A6,941,
8/2/18,203,388,290,
8/2/18,206,300,886,
8/2/18,206,301,947,
8/2/18,206,302,949,
8/2/18,206,306,923,
8/2/18,208,432,970,
8/2/18,209,476,954,
8/2/18,211,320,1121,
8/2/18,19,7,1260,
8/2/18,19,8,1110,
8/2/18,2,245,877,
8/2/18,2,246,952,
8/2/18,2,247,822,
8/2/18,2,248,941,
8/2/18,21,247,659,
8/2/18,21,248,724,
8/2/18,22,211,962,
8/2/18,22,212,1001,
8/2/18,23,84,835,
8/2/18,23,86,877,
8/2/18,25,412,1055,
8/2/18,25,414,890,
8/2/18,25,415,1024,
8/2/18,63,156,1032,
8/2/18,63,157,949,
8/2/18,63,158,846,
8/2/18,63,160,936,
8/2/18,66,16,915,
8/2/18,66,17,976,
8/2/18,66,18,588,
8/2/18,67,76,1050,
8/2/18,68,259,962,
8/2/18,68,260,962,
8/2/18,68,261,1116,
8/2/18,68,262,962,
8/2/18,68,263,607,
8/2/18,69,446,1154,
8/2/18,69,447,1024,
8/2/18,69,210,845,
8/2/18,208,433,1003,
8/2/18,72,156,872,
8/2/18,72,157,869,
8/2/18,72,158,741,
8/2/18,72,159,924,
8/2/18,72,160,887,
8/2/18,72,161,817,
8/2/18,72,162,775,
8/2/18,76,355,895,
8/2/18,76,356,996,
8/2/18,76,357,890,
8/2/18,76,358,902,
8/2/18,76,359,928,
8/2/18,76,360,957,
8/2/18,28,374,1097,
8/2/18,77,274,939,
8/2/18,77,275,667,
8/2/18,78,46,1069,
8/2/18,79,481,730,
8/2/18,79,483,708,
8/2/18,79,484,723,
8/2/18,79,485,710,
8/2/18,79,486,571,
8/2/18,79,489,495,
8/2/18,29,275,959,
8/2/18,29,276,1050,
8/2/18,29,277,1139,
8/2/18,29,278,988,
8/2/18,82,390,954,
8/2/18,82,391,680,
8/2/18,82,392,897,
8/2/18,82,397,557,
8/2/18,83,418,1181,
8/2/18,83,419,983,
8/2/18,85,491,986,
8/2/18,85,492,1037,
8/2/18,88,227,854,
8/2/18,88,228,802,
8/2/18,88,229,666,
8/2/18,89,431,1181,
8/2/18,89,432,997,
8/2/18,89,433,921,
8/2/18,89,434,933,
8/2/18,89,435,997,
8/2/18,89,436,498,
8/2/18,89,437,898,
8/2/18,92,82,1034,
8/2/18,98,484,1048,
8/2/18,98,485,869,
8/2/18,98,486,614,
8/2/18,98,487,223,
8/2/18,98,488,757,
8/2/18,99,95,1009,
8/2/18,101,467,1012,
8/2/18,102,329,1056,
8/2/18,102,330,1014,
8/2/18,102,331,889,
8/2/18,102,332,1048,
8/2/18,103,130,1098,
8/2/18,103,131,1032,
8/2/18,104,319,988,
8/2/18,105,252,1051,
8/2/18,105,253,829,
8/2/18,105,254,939,
8/2/18,106,489,1051,
8/2/18,106,490,999,
8/2/18,109,480,1033,
8/2/18,112,386,919,
8/2/18,112,387,950,
8/2/18,33,492,1004,
8/2/18,33,493,1071,
8/2/18,33,494,827,
8/2/18,33,495,1038,
8/2/18,33,496,978,
8/2/18,33,497,1007,
8/2/18,33,498,989,
8/2/18,33,1,958,
8/2/18,5,438,914,
8/2/18,5,439,846,
8/2/18,5,440,856,
8/2/18,114,245,993,
8/2/18,114,246,1113,
8/2/18,114,247,932,
8/2/18,36,178,531,
8/2/18,36,179,892,
8/2/18,119,346,1186,
8/2/18,119,347,959,
8/2/18,119,348,1046,
8/2/18,119,350,911,
8/2/18,122,3,900,
8/2/18,122,4,667,
8/2/18,124,219,736,
8/2/18,37,441,1050,
8/2/18,37,442,1002,
8/2/18,37,443,1007,
8/2/18,126,27,985,
8/2/18,126,28,1037,
8/2/18,126,29,996,
8/2/18,127,322,983,
8/2/18,129,434,1206,
8/2/18,129,437,1115,
8/2/18,129,438,1077,
8/2/18,129,439,980,
8/2/18,135,493,1107,
8/2/18,136,235,936,
8/2/18,136,236,741,
8/2/18,136,237,908,
8/2/18,38,463,1105,
8/2/18,140,151,1077,
8/2/18,140,154,937,
8/2/18,141,27,1058,
8/2/18,141,28,931,
8/2/18,141,29,1020,
8/2/18,141,32,933,
8/2/18,39,313,776,
8/2/18,39,314,1188,
8/2/18,39,319,972,
8/2/18,39,320,1107,
8/2/18,143,58,1077,
8/2/18,146,340,856,
8/2/18,147,157,649,
8/2/18,149,236,1004,
8/2/18,149,237,867,
8/2/18,149,238,936,
8/2/18,151,377,750,
8/2/18,152,268,944,
8/2/18,152,269,189,
8/2/18,152,270,908,
8/2/18,152,271,1011,
8/2/18,152,272,897,
8/2/18,155,199,1085,
8/2/18,155,200,948,
8/2/18,155,201,1014,
8/2/18,157,128,894,
8/2/18,157,129,851,
8/2/18,157,130,989,
8/2/18,157,131,1072,
8/2/18,158,203,687,
8/2/18,158,204,1134,
8/2/18,158,205,887,
8/2/18,159,186,999,
8/2/18,160,61,1058,
8/2/18,160,62,978,
8/2/18,160,63,801,
8/2/18,160,64,889,
8/2/18,6,177,1177,
8/2/18,6,178,1058,
8/2/18,6,179,926,
8/2/18,6,183,1131,
8/2/18,6,184,780,
8/2/18,41,79,747,
8/2/18,41,80,762,
8/2/18,41,81,763,
8/2/18,41,82,867,
8/2/18,161,208,1100,
8/2/18,161,210,1001,
8/2/18,161,211,1250,
8/2/18,161,212,1030,
8/2/18,161,217,994,
8/2/18,161,218,994,
8/2/18,166,13,807,
8/2/18,166,14,1084,
8/2/18,166,15,1118,
8/2/18,166,16,991,
8/2/18,166,17,1084,
8/2/18,42,166,955,
8/2/18,42,167,958,
8/2/18,42,168,934,
8/2/18,42,170,1308,
8/2/18,42,171,988,
8/2/18,170,25,954,
8/2/18,171,225,1007,
8/2/18,171,226,983,
8/2/18,172,23,1216,
8/2/18,172,24,1079,
8/2/18,173,145,933,
8/2/18,173,146,1242,
8/2/18,173,149,514,
8/2/18,175,136,1056,
8/2/18,175,137,788,
8/2/18,176,271,1012,
8/2/18,176,272,794,
8/2/18,176,273,822,
8/2/18,176,274,955,
8/2/18,177,215,890,
8/2/18,177,216,994,
8/2/18,177,217,1105,
8/2/18,177,218,890,
8/2/18,177,219,1120,
8/2/18,177,220,1131,
8/2/18,177,222,890,
8/2/18,178,354,887,
8/2/18,178,355,867,
8/2/18,178,356,897,
8/2/18,178,357,918,
8/2/18,179,121,872,
8/2/18,179,122,895,
8/2/18,181,306,972,
8/2/18,181,307,825,
8/2/18,44,255,1097,
8/2/18,44,256,978,
8/2/18,44,257,1015,
8/2/18,182,274,955,
8/2/18,182,275,1001,
8/2/18,182,276,944,
8/2/18,183,455,1046,
8/2/18,183,456,850,
8/2/18,185,189,1126,
8/2/18,45,422,954,
8/2/18,186,322,1025,
8/2/18,186,323,978,
8/2/18,46,90,734,
8/2/18,46,91,713,
8/2/18,46,92,723,
8/2/18,46,93,908,
8/2/18,48,156,946,
8/2/18,51,164,1118,
8/2/18,51,165,981,
8/2/18,56,358,1030,
8/2/18,56,360,845,
8/2/18,56,361,963,
8/2/18,56,362,926,
8/2/18,56,363,963,
8/2/18,59,318,1045,
8/2/18,60,118,1391,
8/2/18,60,120,978,
8/2/18,60,121,988,
8/2/18,60,122,1030,
8/3/18,1,208,970,
8/3/18,10,389,863,
8/3/18,12,37,967,
8/3/18,17,399,1001,
8/3/18,18,83,944,
8/3/18,18,84,887,
8/3/18,190,260,1006,
8/3/18,190,261,1007,
8/3/18,192,136,933,
8/3/18,193,364,959,
8/3/18,193,365,1045,
8/3/18,194,263,408,
8/3/18,194,264,996,
8/3/18,195,182,956,
8/3/18,196,86,754,
8/3/18,196,91,1077,
8/3/18,196,92,1079,
8/3/18,196,93,966,
8/3/18,196,94,916,
8/3/18,196,95,966,
8/3/18,199,202,570,
8/3/18,201,57,949,
8/3/18,202,B1,612,
8/3/18,202,AC,941,
8/3/18,202,AE,941,
8/3/18,202,224,1039,
8/3/18,202,225,1031,
8/3/18,202,226,932,
8/3/18,206,307,980,
8/3/18,206,308,999,
8/3/18,208,434,937,
8/3/18,210,406,1349,
8/3/18,211,321,1213,
8/3/18,211,322,1217,
8/3/18,211,323,1183,
8/3/18,211,324,1025,
8/3/18,19,9,812,
8/3/18,19,10,980,
8/3/18,20,383,1058,
8/3/18,20,384,877,
8/3/18,20,385,959,
8/3/18,21,249,661,
8/3/18,21,250,711,
8/3/18,22,213,1006,
8/3/18,23,87,1015,
8/3/18,23,88,856,
8/3/18,23,89,1007,
8/3/18,24,82,1117,
8/3/18,24,83,1009,
8/3/18,26,383,1035,
8/3/18,63,159,1024,
8/3/18,63,161,1042,
8/3/18,63,162,570,
8/3/18,65,79,474,
8/3/18,65,80,895,
8/3/18,66,19,970,
8/3/18,69,448,1163,
8/3/18,69,211,861,
8/3/18,69,212,828,
8/3/18,205,176,897,
8/3/18,205,177,876,
8/3/18,205,178,882,
8/3/18,205,179,897,
8/3/18,205,180,898,
8/3/18,207,81,894,
8/3/18,207,82,946,
8/3/18,208,429,1001,
8/3/18,24,78,993,
8/3/18,24,79,993,
8/3/18,24,80,1103,
8/3/18,24,81,1069,
8/3/18,71,220,1121,
8/3/18,71,221,916,
8/3/18,71,9B,1209,
8/3/18,71,9C,1173,
8/3/18,72,163,781,
8/3/18,72,164,889,
8/3/18,73,78,562,
8/3/18,73,79,661,
8/3/18,73,80,549,
8/3/18,73,81,641,
8/3/18,75,197,1004,
8/3/18,75,198,898,
8/3/18,75,199,957,
8/3/18,75,200,959,
8/3/18,28,370,1175,
8/3/18,28,372,957,
8/3/18,28,373,848,
8/3/18,77,277,438,
8/3/18,77,278,910,
8/3/18,78,47,1061,
8/3/18,78,48,235,
8/3/18,79,487,757,
8/3/18,79,490,721,
8/3/18,79,491,687,
8/3/18,79,492,713,
8/3/18,83,421,767,
8/3/18,86,429,1040,
8/3/18,86,430,981,
8/3/18,89,438,1055,
8/3/18,89,439,1102,
8/3/18,89,440,957,
8/3/18,91,431,988,
8/3/18,91,432,783,
8/3/18,91,433,934,
8/3/18,91,434,906,
8/3/18,80,475,1056,
8/3/18,80,478,1056,
8/3/18,93,466,976,
8/3/18,94,267,1020,
8/3/18,94,268,954,
8/3/18,94,269,1040,
8/3/18,94,270,246,
8/3/18,94,271,999,
8/3/18,95,237,1198,
8/3/18,95,239,1058,
8/3/18,95,240,1076,
8/3/18,95,241,1007,
8/3/18,95,242,1120,
8/3/18,95,243,1054,
8/3/18,96,299,994,
8/3/18,96,306,978,
8/3/18,96,308,975,
8/3/18,97,184,911,
8/3/18,99,93,906,
8/3/18,99,94,1022,
8/3/18,99,96,951,
8/3/18,99,97,966,
8/3/18,99,98,966,
8/3/18,100,131,946,
8/3/18,100,132,937,
8/3/18,100,133,1084,
8/3/18,100,135,918,
8/3/18,100,138,968,
8/3/18,100,139,950,
8/3/18,102,333,880,
8/3/18,103,133,1048,
8/3/18,103,134,1019,
8/3/18,103,135,752,
8/3/18,31,220,921,
8/3/18,31,221,976,
8/3/18,106,497,960,
8/3/18,109,483,1107,
8/3/18,109,484,1092,
8/3/18,110,352,1087,
8/3/18,110,353,1085,
8/3/18,110,354,994,
8/3/18,33,2,998,
8/3/18,33,3,679,
8/3/18,34,83,980,
8/3/18,34,84,820,
8/3/18,114,248,989,
8/3/18,115,444,1030,
8/3/18,115,445,955,
8/3/18,118,318,1004,
8/3/18,122,5,889,
8/3/18,123,7,1015,
8/3/18,123,8,1029,
8/3/18,123,9,1061,
8/3/18,124,218,900,
8/3/18,124,220,697,
8/3/18,37,444,1011,
8/3/18,37,445,975,
8/3/18,37,446,1027,
8/3/18,126,30,1001,
8/3/18,130,119,1005,
8/3/18,130,120,993,
8/3/18,133,231,985,
8/3/18,133,232,991,
8/3/18,136,243,695,
8/3/18,136,244,914,
8/3/18,136,245,1090,
8/3/18,136,246,859,
8/3/18,136,247,970,
8/3/18,38,462,926,
8/3/18,38,464,945,
8/3/18,38,465,967,
8/3/18,38,466,906,
8/3/18,38,467,895,
8/3/18,38,468,957,
8/3/18,38,469,956,
8/3/18,115,446,1053,
8/3/18,116,368,991,
8/3/18,117,180,960,
8/3/18,117,181,960,
8/3/18,134,61,1198,
8/3/18,134,62,1128,
8/3/18,130,121,974,
8/3/18,138,353,1050,
8/3/18,138,354,1098,
8/3/18,140,150,1173,
8/3/18,141,33,1068,
8/3/18,141,34,1310,
8/3/18,141,35,965,
8/3/18,142,455,1273,
8/3/18,142,456,1045,
8/3/18,144,92,1134,
8/3/18,144,93,1037,
8/3/18,144,94,1108,
8/3/18,144,95,1103,
8/3/18,40,350,1098,
8/3/18,40,351,1037,
8/3/18,146,342,913,
8/3/18,146,343,780,
8/3/18,147,158,897,
8/3/18,147,159,823,
8/3/18,148,311,1031,
8/3/18,148,312,1055,
8/3/18,149,239,853,
8/3/18,149,240,900,
8/3/18,150,381,889,
8/3/18,150,382,866,
8/3/18,158,206,957,
8/3/18,158,207,968,
8/3/18,158,208,980,
8/3/18,158,209,940,
8/3/18,159,187,996,
8/3/18,159,188,976,
8/3/18,6,189,858,
8/3/18,6,190,938,
8/3/18,6,191,937,
8/3/18,139,334,997,
8/3/18,139,338,1046,
8/3/18,148,310,1093,
8/3/18,151,378,1049,
8/3/18,153,427,865,
8/3/18,154,129,915,
8/3/18,156,213,862,
8/3/18,156,214,890,
8/3/18,156,215,880,
8/3/18,160,57,953,
8/3/18,160,58,1281,
8/3/18,160,59,955,
8/3/18,160,60,955,
8/3/18,41,73,947,
8/3/18,41,74,838,
8/3/18,41,78,872,
8/3/18,162,87,991,
8/3/18,162,88,904,
8/3/18,162,89,904,
8/3/18,162,90,841,
8/3/18,163,403,978,
8/3/18,163,404,1032,
8/3/18,163,405,967,
8/3/18,163,406,1006,
8/3/18,163,407,1100,
8/3/18,163,408,957,
8/3/18,164,65,869,
8/3/18,164,66,832,
8/3/18,164,67,440,
8/3/18,164,68,516,
8/3/18,165,234,988,
8/3/18,165,235,1056,
8/3/18,165,236,973,
8/3/18,167,152,934,
8/3/18,167,153,871,
8/3/18,167,160,1008,
8/3/18,167,161,1008,
8/3/18,167,162,1008,
8/3/18,167,163,1008,
8/3/18,167,165,1008,
8/3/18,167,166,1008,
8/3/18,167,180,1110,
8/3/18,167,181,1115,
8/3/18,167,183,1069,
8/3/18,169,343,1129,
8/3/18,169,345,1151,
8/3/18,169,346,991,
8/3/18,169,347,1090,
8/3/18,169,348,874,
8/3/18,169,349,1090,
8/3/18,170,26,1107,
8/3/18,173,150,906,
8/3/18,175,139,1050,
8/3/18,175,140,1120,
8/3/18,178,358,1022,
8/3/18,178,359,897,
8/3/18,178,360,929,
8/3/18,179,123,948,
8/3/18,179,124,1011,
8/3/18,181,308,924,
8/3/18,44,263,1093,
8/3/18,44,264,1132,
8/3/18,44,265,1083,
8/3/18,44,266,674,
8/3/18,44,267,955,
8/3/18,44,268,929,
8/3/18,182,277,1116,
8/3/18,184,184,1085,
8/3/18,184,186,965,
8/3/18,184,187,967,
8/3/18,184,188,1025,
8/3/18,184,189,1077,
8/3/18,186,324,947,
8/3/18,187,234,686,
8/3/18,187,235,657,
8/3/18,187,236,1001,
8/3/18,187,237,1058,
8/3/18,187,238,937,
8/3/18,187,239,1032,
8/3/18,187,241,937,
8/3/18,187,242,937,
8/3/18,188,184,1063,
8/3/18,188,185,1092,
8/3/18,188,186,983,
8/3/18,188,187,996,
8/3/18,7,341,809,
8/3/18,7,342,887,
8/3/18,7,343,721,
8/3/18,7,344,897,
8/3/18,48,157,861,
8/3/18,49,462,955,
8/3/18,49,463,1004,
8/3/18,49,464,977,
8/3/18,52,453,1059,
8/3/18,52,454,1031,
8/3/18,53,137,858,
8/3/18,53,138,923,
8/3/18,53,139,981,
8/3/18,8,62,1053,
8/3/18,8,63,1053,
8/3/18,212,335,1019,
8/3/18,212,340,1116,
8/3/18,212,341,1030,
8/3/18,212,342,1060,
8/3/18,55,63,959,
8/3/18,55,64,928,
8/4/18,1,209,970,
8/4/18,9,79,1062,
8/4/18,9,80,1062,
8/4/18,9,81,391,
8/4/18,9,82,1050,
8/4/18,9,83,1128,
8/4/18,11,419,976,
8/4/18,11,420,972,
8/4/18,12,39,985,
8/4/18,12,40,957,
8/4/18,12,41,942,
8/4/18,12,42,926,
8/4/18,13,468,799,
8/4/18,13,469,806,
8/4/18,13,474,919,
8/4/18,13,475,942,
8/4/18,13,476,908,
8/4/18,14,382,936,
8/4/18,14,383,841,
8/4/18,14,384,871,
8/4/18,16,219,812,
8/4/18,16,220,1012,
8/4/18,16,221,915,
8/4/18,16,222,1084,
8/4/18,16,223,747,
8/4/18,16,246,1042,
8/4/18,16,247,1068,
8/4/18,18,85,975,
8/4/18,190,262,500,
8/4/18,192,137,972,
8/4/18,192,138,1028,
8/4/18,192,139,1035,
8/4/18,192,140,957,
8/4/18,193,366,903,
8/4/18,193,367,747,
8/4/18,194,265,710,
8/4/18,194,266,685,
8/4/18,195,183,1017,
8/4/18,196,97,1011,
8/4/18,197,465,1032,
8/4/18,197,466,959,
8/4/18,198,155,1042,
8/4/18,199,204,523,
8/4/18,200,393,1055,
8/4/18,200,394,1071,
8/4/18,201,58,972,
8/4/18,204,22,833,
8/4/18,204,23,850,
8/4/18,204,24,921,
8/4/18,207,83,897,
8/4/18,208,435,1007,
8/4/18,209,477,939,
8/4/18,209,479,1193,
8/4/18,19,11,859,
8/4/18,19,12,1017,
8/4/18,2,249,909,
8/4/18,2,250,890,
8/4/18,2,251,757,
8/4/18,22,214,965,
8/4/18,22,215,1002,
8/4/18,23,90,890,
8/4/18,23,91,1059,
8/4/18,23,92,876,
8/4/18,23,93,933,
8/4/18,23,94,1072,
8/4/18,26,384,993,
8/4/18,26,385,924,
8/4/18,27,484,1095,
8/4/18,27,486,1133,
8/4/18,3,248,820,
8/4/18,3,249,867,
8/4/18,3,250,854,
8/4/18,63,163,1042,
8/4/18,63,164,934,
8/4/18,63,165,1138,
8/4/18,64,411,973,
8/4/18,64,412,1053,
8/4/18,64,413,1061,
8/4/18,64,414,1022,
8/4/18,64,415,1025,
8/4/18,64,416,874,
8/4/18,66,20,1050,
8/4/18,67,72,1269,
8/4/18,67,77,1059,
8/4/18,67,78,1008,
8/4/18,67,79,1077,
8/4/18,67,80,1008,
8/4/18,68,266,927,
8/4/18,68,267,996,
8/4/18,68,269,927,
8/4/18,68,270,927,
8/4/18,68,271,927,
8/4/18,68,272,927,
8/4/18,68,274,1017,
8/4/18,69,449,970,
8/4/18,69,213,810,
8/4/18,71,222,848,
8/4/18,71,9D,1203,
8/4/18,72,165,1157,
8/4/18,72,166,726,
8/4/18,72,168,784,
8/4/18,72,169,744,
8/4/18,73,82,498,
8/4/18,74,388,911,
8/4/18,74,389,910,
8/4/18,74,390,1273,
8/4/18,74,391,918,
8/4/18,74,392,1001,
8/4/18,74,393,918,
8/4/18,74,394,954,
8/4/18,75,190,1087,
8/4/18,75,191,967,
8/4/18,76,361,832,
8/4/18,76,362,987,
8/4/18,76,363,973,
8/4/18,76,364,1035,
8/4/18,76,365,983,
8/4/18,79,488,732,
8/4/18,29,279,1063,
8/4/18,29,280,1038,
8/4/18,29,281,1053,
8/4/18,29,282,985,
8/4/18,81,234,1014,
8/4/18,81,235,1090,
8/4/18,81,236,1090,
8/4/18,81,237,1155,
8/4/18,81,239,1015,
8/4/18,81,240,1090,
8/4/18,81,241,1015,
8/4/18,82,398,923,
8/4/18,83,423,941,
8/4/18,83,424,960,
8/4/18,83,427,897,
8/4/18,84,386,1006,
8/4/18,84,387,1079,
8/4/18,84,388,1297,
8/4/18,84,389,926,
8/4/18,85,493,998,
8/4/18,85,494,861,
8/4/18,86,432,1002,
8/4/18,87,248,952,
8/4/18,87,249,850,
8/4/18,87,250,934,
8/4/18,89,441,999,
8/4/18,89,442,978,
8/4/18,90,17,1045,
8/4/18,90,18,1040,
8/4/18,90,19,1128,
8/4/18,91,435,991,
8/4/18,91,436,858,
8/4/18,91,437,924,
8/4/18,92,83,1138,
8/4/18,92,84,1032,
8/4/18,95,244,962,
8/4/18,95,245,983,
8/4/18,96,309,963,
8/4/18,97,185,931,
8/4/18,97,186,666,
8/4/18,97,187,858,
8/4/18,97,188,361,
8/4/18,97,189,897,
8/4/18,97,190,929,
8/4/18,97,191,902,
8/4/18,98,489,933,
8/4/18,98,490,983,
8/4/18,98,491,1082,
8/4/18,101,466,903,
8/4/18,101,468,745,
8/4/18,101,469,957,
8/4/18,102,334,910,
8/4/18,103,136,983,
8/4/18,104,316,952,
8/4/18,104,317,928,
8/4/18,104,318,937,
8/4/18,104,320,991,
8/4/18,104,321,983,
8/4/18,104,322,973,
8/4/18,104,323,913,
8/4/18,31,222,970,
8/4/18,31,223,970,
8/4/18,31,224,910,
8/4/18,108,441,828,
8/4/18,108,442,863,
8/4/18,108,443,941,
8/4/18,108,444,905,
8/4/18,108,445,1121,
8/4/18,108,446,934,
8/4/18,108,447,926,
8/4/18,111,133,688,
8/4/18,111,134,905,
8/4/18,111,135,838,
8/4/18,111,136,911,
8/4/18,111,137,897,
8/4/18,111,138,897,
8/4/18,111,139,872,
8/4/18,111,140,871,
8/4/18,111,141,859,
8/4/18,4,26,1103,
8/4/18,4,27,1102,
8/4/18,4,28,1084,
8/4/18,4,29,929,
8/4/18,4,31,1011,
8/4/18,4,32,879,
8/4/18,32,455,1046,
8/4/18,33,4,775,
8/4/18,33,5,1042,
8/4/18,33,6,758,
8/4/18,5,441,910,
8/4/18,5,442,954,
8/4/18,116,373,1159,
8/4/18,116,374,973,
8/4/18,117,178,1019,
8/4/18,117,179,945,
8/4/18,118,315,1011,
8/4/18,118,316,1053,
8/4/18,118,317,1042,
8/4/18,123,10,913,
8/4/18,123,11,1015,
8/4/18,37,447,1017,
8/4/18,37,448,1098,
8/4/18,37,449,942,
8/4/18,126,31,991,
8/4/18,129,440,822,
8/4/18,131,64,853,
8/4/18,131,65,967,
8/4/18,131,66,832,
8/4/18,131,67,897,
8/4/18,131,69,837,
8/4/18,132,485,1038,
8/4/18,133,228,934,
8/4/18,133,229,1007,
8/4/18,133,230,967,
8/4/18,135,499,986,
8/4/18,136,248,931,
8/4/18,136,249,985,
8/4/18,38,470,768,
8/4/18,124,199,885,
8/4/18,137,90,1051,
8/4/18,137,91,882,
8/4/18,137,92,946,
8/4/18,140,156,1069,
8/4/18,142,458,1029,
8/4/18,142,459,863,
8/4/18,39,302,1042,
8/4/18,39,303,1014,
8/4/18,39,321,1097,
8/4/18,39,322,1131,
8/4/18,39,323,1247,
8/4/18,143,60,1108,
8/4/18,143,61,1006,
8/4/18,143,62,1110,
8/4/18,143,63,1068,
8/4/18,144,96,879,
8/4/18,144,97,1029,
8/4/18,145,24,937,
8/4/18,145,25,963,
8/4/18,145,26,1009,
8/4/18,152,278,905,
8/4/18,152,279,952,
8/4/18,152,280,920,
8/4/18,152,281,921,
8/4/18,152,282,835,
8/4/18,152,283,911,
8/4/18,152,284,934,
8/4/18,153,428,1069,
8/4/18,153,429,1030,
8/4/18,153,430,862,
8/4/18,153,431,911,
8/4/18,153,432,959,
8/4/18,153,434,353,
8/4/18,153,437,1014,
8/4/18,154,135,1046,
8/4/18,155,202,986,
8/4/18,155,203,409,
8/4/18,156,217,809,
8/4/18,158,210,283,
8/4/18,6,185,1012,
8/4/18,6,186,801,
8/4/18,6,187,882,
8/4/18,6,188,980,
8/4/18,6,192,747,
8/4/18,6,193,959,
8/4/18,141,36,964,
8/4/18,142,457,932,
8/4/18,41,83,864,
8/4/18,41,84,889,
8/4/18,161,215,995,
8/4/18,164,69,915,
8/4/18,166,18,910,
8/4/18,167,184,1043,
8/4/18,42,173,903,
8/4/18,168,353,893,
8/4/18,168,358,856,
8/4/18,168,359,892,
8/4/18,168,360,893,
8/4/18,170,27,1072,
8/4/18,171,227,762,
8/4/18,171,228,988,
8/4/18,171,229,954,
8/4/18,172,26,1087,
8/4/18,172,27,1013,
8/4/18,172,28,1167,
8/4/18,172,30,436,
8/4/18,172,31,1015,
8/4/18,172,32,1108,
8/4/18,172,34,1058,
8/4/18,172,35,1015,
8/4/18,174,484,1100,
8/4/18,174,486,1105,
8/4/18,174,487,767,
8/4/18,174,488,1012,
8/4/18,174,489,919,
8/4/18,174,491,1035,
8/4/18,175,138,981,
8/4/18,176,275,962,
8/4/18,176,276,1113,
8/4/18,177,224,1042,
8/4/18,177,225,1370,
8/4/18,177,226,1027,
8/4/18,177,228,993,
8/4/18,178,361,609,
8/4/18,178,362,883,
8/4/18,180,430,1198,
8/4/18,180,431,959,
8/4/18,180,432,1012,
8/4/18,183,457,1097,
8/4/18,183,458,850,
8/4/18,183,459,1022,
8/4/18,183,460,876,
8/4/18,184,185,1015,
8/4/18,185,190,1024,
8/4/18,185,191,985,
8/4/18,185,192,1009,
8/4/18,45,423,890,
8/4/18,45,424,968,
8/4/18,187,240,513,
8/4/18,188,188,972,
8/4/18,46,83,791,
8/4/18,46,85,706,
